adsh,company_name,sector,rating,investment_grade,financial_score,accounts_receivable,cash,current_assets,current_liabilities,gross_profit,inventory,long_term_debt,net_income,operating_income,revenue,short_term_debt,stockholders_equity,total_assets,total_liabilities,current_ratio,debt_to_equity,return_on_assets,profit_margin
0000877860-22-000041,Company_7136,Healthcare,B,0,0.0,,36121000.0,,19112000.0,,,75098000.0,-153000.0,,71327000.0,,1479293000.0,33000.0,19112000.0,,0.050766143015616244,-4.636363636363637,-0.002145050261471813
0000877860-22-000051,Company_7137,Energy,B,0,0.0,,43435000.0,,25336000.0,,,0.0,-361000.0,,152000.0,,1392220000.0,2277599000.0,2587291000.0,,0.0,-0.0001585002452143683,-2.375
0000877860-22-000073,Company_7138,Consumer,B,0,0.0,,28811000.0,,22997000.0,,,0.0,-505000.0,,222000.0,,1315448000.0,528000.0,1182140000.0,,0.0,-0.9564393939393939,-2.274774774774775
0000877860-23-000015,Company_7139,Industrial,B,0,0.0,,6900000.0,,25905000.0,,,135388000.0,-843000.0,,278194000.0,,0.0,0.0,25905000.0,,inf,-inf,-0.0030302594592262954
0000877860-23-000066,Company_7140,Utilities,B,0,0.0,,5000000.0,,24626000.0,,,145103000.0,-301000.0,,81000.0,,1267489000.0,8206000.0,1244634000.0,,0.11448067793882234,-0.03668047769924446,-3.7160493827160495
0000877860-23-000086,Company_7141,Technology,BB,0,0.92,,2500000.0,,28952000.0,,,365203000.0,-633000.0,,77876000.0,,2405453000.0,10012000.0,776000.0,,0.15182296224453357,-0.0632241310427487,-0.008128306538599825
0000877860-23-000108,Company_7142,Financial,BB,0,1.0,,16579000.0,,29326000.0,,,365304000.0,103570000.0,,204232000.0,,1270903000.0,0.0,1317000.0,,0.2874365706902887,inf,0.5071193544596342
0000877860-24-000010,Company_7143,Healthcare,BB,0,1.0,,7700000.0,,4700000.0,,,0.0,-182000.0,,351000.0,,1264391000.0,2202647000.0,4700000.0,,0.0,-8.262785639278559e-05,-0.5185185185185185
0000877860-24-000047,Company_7144,Energy,BB,0,0.51,,5400000.0,,2600000.0,,,105000.0,-290000.0,,13256000.0,,10169000.0,2478125000.0,1210559000.0,,0.01032549906578818,-0.00011702395964691046,-0.021876885938442968
0000877860-24-000065,Company_7145,Consumer,BB,0,1.45,,8300000.0,,33200000.0,,,222000.0,-304000.0,,84970000.0,,1244417000.0,2822000.0,-1275000.0,,0.00017839679142923954,-0.10772501771793054,-0.0035777333176415203
0000877860-24-000080,Company_7146,Industrial,B,0,0.0,,3900000.0,,32508000.0,,,75327000.0,-298000.0,,69061000.0,,2561587000.0,23163000.0,2460090000.0,,0.029406379716948906,-0.012865345594266718,-0.004315025846715222
0000877890-22-000019,Company_7147,Utilities,A,1,2.57,885311000.0,513993000.0,283337000.0,444767000.0,2592093000.0,23158000.0,744707000.0,580527000.0,236620000.0,,,-2896000.0,6975517000.0,444767000.0,0.6370459139279667,-257.15020718232046,0.08322350873777527,
0000877890-22-000060,Company_7148,Technology,BB,0,1.13,602540000.0,726690000.0,304288000.0,2254312000.0,683442000.0,26993000.0,0.0,181580000.0,96228000.0,,,6866476000.0,17343000.0,2254312000.0,0.13498042861857631,0.0,10.469930231217205,
0000877890-22-000079,Company_7149,Financial,BBB,1,1.82,696836000.0,865597000.0,1897835000.0,2307273000.0,703600000.0,24911000.0,3228617000.0,115457000.0,269517000.0,,,824356000.0,1897835000.0,7011099000.0,0.8225446230246702,3.916532420459122,0.06083616331240598,
0000878526-22-000026,Company_7150,Healthcare,A,1,3.42,111760000.0,75595000.0,277291000.0,114601000.0,273680000.0,67745000.0,0.0,13177000.0,23779000.0,78652000.0,0.0,424750000.0,2004000.0,564288000.0,2.419621120234553,0.0,6.575349301397206,0.167535472715252
0000878526-22-000034,Company_7151,Energy,AA+,1,5.03,103714000.0,84285000.0,286768000.0,47185000.0,65412000.0,72238000.0,,1903000.0,4181000.0,49823000.0,,-14814000.0,59815000.0,-1762000.0,6.0775246370668645,,0.03181476218339881,0.038195211047106756
0000879169-22-000010,Company_7152,Consumer,AA+,1,4.0,,2690622000.0,3821111000.0,699814000.0,,45869000.0,,312199000.0,138376000.0,,,4226651000.0,56560000.0,1283563000.0,5.460180848053912,,5.519784299858557,
0000879169-23-000008,Company_7153,Industrial,BBB,1,2.2,,2951422000.0,167011000.0,138761000.0,,41995000.0,,340660000.0,579440000.0,165000000.0,,15069000.0,30739000.0,138761000.0,1.20358746333624,,11.08233839747552,2.0646060606060606
0000879169-23-000016,Company_7154,Utilities,AA+,1,4.0,,2821051000.0,3971633000.0,1006111000.0,,40876000.0,,21703000.0,24770000.0,,,-415511000.0,20720000.0,71900000.0,3.9475097678089197,,1.047442084942085,
0000879169-23-000025,Company_7155,Technology,AA+,1,4.0,,3131123000.0,4264433000.0,810852000.0,,35937000.0,,203548000.0,193780000.0,,,-211963000.0,532507000.0,6208259000.0,5.259200199296543,,0.38224474044472656,
0000879169-23-000041,Company_7156,Financial,AA+,1,4.67,,3227230000.0,4402665000.0,820607000.0,,57200000.0,,396520000.0,214705000.0,,,4949023000.0,4402665000.0,1456792000.0,5.365132152175158,,0.09006363191385218,
0000879169-24-000045,Company_7157,Healthcare,AA+,1,4.0,,3213376000.0,4645402000.0,153348000.0,,62972000.0,,597599000.0,620525000.0,,,224000.0,32486000.0,153348000.0,30.29320238933667,,18.39558579080219,
0000879169-24-000077,Company_7158,Energy,AA+,1,4.0,,3346204000.0,4849091000.0,1396453000.0,,63642000.0,,169548000.0,91898000.0,,,224000.0,666566000.0,1396453000.0,3.472434088365308,,0.2543604084216717,
0000879169-24-000149,Company_7159,Consumer,BBB,1,2.48,,987293000.0,2567085000.0,1034316000.0,,100704000.0,,-275053000.0,-478130000.0,,,-1380446000.0,21917000.0,1034316000.0,2.4819155847922687,,-12.54975589724871,
0000879169-24-000172,Company_7160,Industrial,AA+,1,3.57,,1304109000.0,2808708000.0,1501650000.0,,70442000.0,,106456000.0,146085000.0,,,192000.0,5012434000.0,1501650000.0,1.8704145440015982,,0.021238384385709616,
0000879526-22-000014,Company_7161,Utilities,BB,0,1.33,176511000.0,71778000.0,43795000.0,289325000.0,42648000.0,237621000.0,400000000.0,1164000.0,-48528000.0,,0.0,92111000.0,43795000.0,36019000.0,0.1513695670958265,4.342586661745068,0.026578376527000798,
0000879526-22-000022,Company_7162,Technology,BBB,1,1.54,290035000.0,72794000.0,46374000.0,372660000.0,58055000.0,286734000.0,0.0,12074000.0,-18351000.0,,0.0,14687000.0,46374000.0,27080000.0,0.12444050877475447,0.0,0.2603614094104455,
0000879526-22-000038,Company_7163,Financial,BB,0,1.01,1312000.0,664000.0,2229000.0,432688000.0,78034000.0,253000.0,454506000.0,22552000.0,14927000.0,,0.0,-2049000.0,642000.0,432688000.0,0.005151517952889842,-221.81844802342607,35.12772585669782,
0000879526-22-000047,Company_7164,Healthcare,AA+,1,5.0,1776000.0,81478000.0,674516000.0,2640000.0,92005000.0,309701000.0,443662000.0,186000.0,52875000.0,,0.0,-446713000.0,51560000.0,0.0,255.49848484848485,-0.9931701114585875,0.0036074476338246704,
0000879526-23-000014,Company_7165,Energy,AA+,1,4.33,255577000.0,58245000.0,592619000.0,158327000.0,94597000.0,243870000.0,0.0,41462000.0,30558000.0,,0.0,766000.0,1203523000.0,805398000.0,3.743006562367758,0.0,0.0344505256650683,
0000879526-23-000023,Company_7166,Consumer,BB,0,1.02,1735000.0,2165000.0,4128000.0,173844000.0,116027000.0,151000.0,0.0,183000.0,-26425000.0,,0.0,774000.0,3156000.0,27719000.0,0.023745426934492993,0.0,0.05798479087452472,
0000879526-23-000036,Company_7167,Industrial,AA+,1,4.0,1776000.0,2002000.0,728428000.0,202374000.0,267054000.0,342470000.0,396138000.0,146000.0,202922000.0,,0.0,1385041000.0,3244000.0,1385041000.0,3.599414944607509,0.2860117498326764,0.04500616522811344,
0000879526-23-000046,Company_7168,Utilities,BB,0,1.01,211181000.0,105288000.0,4555000.0,393217000.0,122910000.0,344292000.0,0.0,152000.0,250847000.0,,0.0,357294000.0,4821000.0,37107000.0,0.011583934570478896,0.0,0.03152872847956856,
0000879526-24-000008,Company_7169,Technology,BBB,1,2.16,182990000.0,3020000.0,4713000.0,4050000.0,498187000.0,85000.0,0.0,231252000.0,-99628000.0,,0.0,1362814000.0,5256000.0,1362814000.0,1.1637037037037037,0.0,43.99771689497717,
0000879526-24-000016,Company_7170,Financial,AA+,1,4.0,1192000.0,1459000.0,687494000.0,156770000.0,76446000.0,278551000.0,0.0,120000.0,-25200000.0,,0.0,1378529000.0,2959000.0,832323000.0,4.385367098296868,0.0,0.04055424129773572,
0000879526-24-000033,Company_7171,Healthcare,AA+,1,4.89,2105000.0,77285000.0,643965000.0,147873000.0,89658000.0,272926000.0,396800000.0,366000.0,73338000.0,,0.0,550425000.0,1339312000.0,147873000.0,4.35485179850277,0.720897488304492,0.0002732746365298004,
0000879526-24-000049,Company_7172,Energy,BB,0,1.0,238657000.0,3358000.0,57000.0,151657000.0,222113000.0,260599000.0,0.0,293000.0,-470506000.0,,0.0,781000.0,363000.0,517904000.0,0.00037584813097977674,0.0,0.8071625344352618,
0000879635-22-000010,Company_7173,Consumer,BB,0,1.0,,,,,,,,39087000.0,,,,-19130000.0,148000.0,22242000.0,,,264.10135135135135,
0000879635-23-000016,Company_7174,Industrial,BBB,1,1.87,,,,,,,0.0,54806000.0,,,,570275000.0,4497954000.0,570275000.0,,0.0,0.012184651065795693,
0000879635-23-000035,Company_7175,Utilities,BB,0,1.0,,,,,,,,11227000.0,,,,4583465000.0,6916000.0,4583465000.0,,,1.6233371891266628,
0000879635-23-000066,Company_7176,Technology,BB,0,1.0,,,,,,,25000000.0,16063000.0,,,,97000.0,370919000.0,830479000.0,,257.7319587628866,0.04330595089493933,
0000879635-23-000105,Company_7177,Financial,BB,0,1.0,,,,,,,25000000.0,25299000.0,,,,5215963000.0,1289000.0,5215963000.0,,0.004792978784550427,19.626842513576417,
0000879635-24-000049,Company_7178,Healthcare,BBB,1,2.04,,,,,,,25000000.0,37397000.0,,,,-17339000.0,6479000.0,-246000.0,,-1.4418363227406426,5.772032721098935,
0000879635-24-000112,Company_7179,Energy,BB,0,1.0,,,,,,,,12133000.0,,,,5330379000.0,428000.0,5330379000.0,,,28.348130841121495,
0000879635-24-000146,Company_7180,Consumer,BBB,1,1.85,,,,,,,0.0,11771000.0,,,,-10042000.0,49513000.0,7196000.0,,-0.0,0.237735544200513,
0000879635-24-000203,Company_7181,Industrial,BB,0,1.0,,,,,,,0.0,36205000.0,,,,-13116000.0,23197000.0,4953966000.0,,-0.0,1.5607621675216623,
0000880224-22-000016,Company_7182,Utilities,BB,0,0.96,,26292000.0,,,339974000.0,,,,,,,,542709000.0,19089000.0,,,,
0000880266-22-000006,Company_7183,Technology,A,1,3.13,,889100000.0,539800000.0,221200000.0,2572300000.0,2593700000.0,2100000.0,-241300000.0,132200000.0,,2100000.0,3443800000.0,610600000.0,187900000.0,2.440325497287523,0.0006097915093791742,-0.3951850638716017,
0000880266-22-000021,Company_7184,Financial,BB,0,1.33,,655700000.0,613400000.0,1844000000.0,631300000.0,3259700000.0,2100000.0,1700000.0,54800000.0,,2100000.0,700000.0,1151300000.0,9876500000.0,0.332646420824295,3.0,0.0014765916789715972,
0000880266-22-000037,Company_7185,Healthcare,AA+,1,3.98,,580600000.0,5704300000.0,1915000000.0,690500000.0,3382300000.0,2018000000.0,-14900000.0,323500000.0,,2000000.0,5130300000.0,9888900000.0,-46200000.0,2.978746736292428,0.3933493168040855,-0.0015067398800675505,
0000880266-22-000045,Company_7186,Energy,BB,0,1.16,,607000000.0,593900000.0,3617900000.0,738900000.0,3324700000.0,99300000.0,237900000.0,97700000.0,,99300000.0,9818100000.0,593900000.0,3617900000.0,0.16415600210066614,0.010113973171998655,0.4005724869506651,
0000880266-23-000010,Company_7187,Consumer,BBB,1,2.29,,789500000.0,538800000.0,235400000.0,3001300000.0,3189700000.0,173000000.0,-36500000.0,784100000.0,,173000000.0,30200000.0,10400000.0,112000000.0,2.288870008496177,5.728476821192053,-3.5096153846153846,
0000880266-23-000038,Company_7188,Industrial,BB,0,1.08,,558700000.0,596600000.0,2144300000.0,854900000.0,3642800000.0,190600000.0,-3300000.0,387300000.0,,190600000.0,24700000.0,596600000.0,115300000.0,0.27822599449703866,7.716599190283401,-0.0055313442842775725,
0000880266-23-000051,Company_7189,Utilities,A,1,3.47,,463500000.0,6747000000.0,218900000.0,1005700000.0,3829900000.0,188800000.0,-3100000.0,136900000.0,,188800000.0,5786800000.0,241100000.0,128700000.0,30.822293284604843,0.032625976359991704,-0.012857735379510576,
0000880266-23-000076,Company_7190,Technology,A,1,3.24,,680700000.0,6675100000.0,197600000.0,2794600000.0,3726000000.0,79900000.0,-1900000.0,199300000.0,,79900000.0,-1736900000.0,240000000.0,181200000.0,33.78087044534413,-0.04600149691979964,-0.007916666666666667,
0000880266-24-000013,Company_7191,Financial,A,1,3.17,,33300000.0,6340800000.0,2903800000.0,3777400000.0,3440700000.0,1377200000.0,-100000.0,1100600000.0,,15000000.0,947500000.0,194900000000.0,2903800000.0,2.1836214615331633,1.4535092348284961,-5.13083632632119e-07,
0000880266-24-000052,Company_7192,Healthcare,A,1,3.0,,37700000.0,583100000.0,154200000.0,1607300000.0,3499400000.0,3595200000.0,-3600000.0,288500000.0,,320200000.0,-235000000.0,31600000.0,154200000.0,3.7814526588845654,-15.29872340425532,-0.11392405063291139,
0000880266-24-000059,Company_7193,Energy,A,1,3.44,,622600000.0,6538900000.0,4280100000.0,603100000.0,3443200000.0,3610000000.0,64000000.0,654400000.0,,412300000.0,0.0,1261500000.0,105700000.0,1.5277446788626434,inf,0.05073325406262386,
0000881453-22-000009,Company_7194,Consumer,B,0,0.0,,2015885000.0,,,,,0.0,,,8948478000.0,0.0,169756000.0,0.0,6315349000.0,,0.0,,
0000881453-22-000030,Company_7195,Industrial,BB,0,1.0,,1032100000.0,,,,,,,,685318000.0,,1289043000.0,51988000.0,0.0,,,,
0000881453-22-000054,Company_7196,Utilities,BB,0,0.72,,825000000.0,,,,,,-180000000.0,,-1045000000.0,,0.0,39513000000.0,11181000000.0,,,-0.004555462759091944,0.1722488038277512
0000881453-22-000065,Company_7197,Technology,B,0,0.0,,553000000.0,,,,,,0.0,,41000000.0,,0.0,119000000.0,5769000000.0,,,0.0,0.0
0000881453-23-000015,Company_7198,Financial,B,0,0.0,,439000000.0,,,,,,-286000000.0,,-276000000.0,,0.0,-1989000000.0,201000000.0,,,0.1437908496732026,1.036231884057971
0000881453-23-000025,Company_7199,Healthcare,BB,0,0.59,,845000000.0,,,,,,0.0,,388000000.0,,-279000000.0,608000000.0,248000000.0,,,0.0,0.0
0000881453-23-000038,Company_7200,Energy,BB,0,1.0,,649000000.0,,,,,,130000000.0,,36000000.0,,4469000000.0,2084000000.0,4469000000.0,,,0.06238003838771593,3.611111111111111
0000881453-23-000074,Company_7201,Consumer,BB,0,1.0,,335000000.0,,,,,,0.0,,-32000000.0,,1376000000.0,20600000000.0,20000000.0,,,0.0,-0.0
0000881453-24-000006,Company_7202,Industrial,B,0,0.0,,406000000.0,,,,,,0.0,,580000000.0,,-65000000.0,438000000.0,1174000000.0,,,0.0,0.0
0000881453-24-000012,Company_7203,Utilities,BB,0,1.0,,298000000.0,,,,,,145000000.0,,118000000.0,,0.0,43000000.0,249000000.0,,,3.372093023255814,1.228813559322034
0000881453-24-000021,Company_7204,Technology,BB,0,1.0,,294000000.0,,,,,,-30000000.0,,166000000.0,,3000000.0,23675000000.0,0.0,,,-0.0012671594508975714,-0.18072289156626506
0000881453-24-000052,Company_7205,Financial,BB,0,0.98,,70000000.0,,,,,,0.0,,364000000.0,,0.0,390000000.0,8000000.0,,,0.0,0.0
0000882095-22-000007,Company_7206,Healthcare,BBB,1,2.27,4493000000.0,5338000000.0,14772000000.0,11610000000.0,,2734000000.0,25179000000.0,6225000000.0,9918000000.0,,1516000000.0,67952000000.0,4963000000.0,67952000000.0,1.2723514211886304,0.37054097009653875,1.2542816844650413,
0000882095-22-000013,Company_7207,Energy,A,1,2.8,3787000000.0,,12629000000.0,8558000000.0,,1482000000.0,25183000000.0,19000000.0,197000000.0,,1025000000.0,19927000000.0,12629000000.0,8558000000.0,1.4756952559009113,1.2637627339790234,0.0015044738300736401,
0000882095-22-000019,Company_7208,Consumer,B,0,0.21,4118000000.0,,1900000000.0,9220000000.0,,1494000000.0,25195000000.0,-9000000.0,2226000000.0,,1021000000.0,5031000000.0,1900000000.0,9220000000.0,0.20607375271149675,5.007950705625124,-0.004736842105263158,
0000882095-22-000027,Company_7209,Industrial,A,1,3.28,4354000000.0,,13554000000.0,10423000000.0,,1463000000.0,22953000000.0,1789000000.0,2837000000.0,,2270000000.0,228000000.0,62557000000.0,1106000000.0,1.3003933608366114,100.67105263157895,0.02859791869814729,
0000882095-23-000007,Company_7210,Utilities,B,0,0.39,4777000000.0,5412000000.0,1774000000.0,4580000000.0,,1507000000.0,22957000000.0,-26000000.0,7330000000.0,,2273000000.0,2000000.0,28894000000.0,63171000000.0,0.38733624454148474,11478.5,-0.0008998407973973835,
0000882095-23-000017,Company_7211,Technology,BB,0,1.28,4162000000.0,,13456000000.0,10528000000.0,,1576000000.0,22956000000.0,-26000000.0,1705000000.0,,2283000000.0,1000000.0,13456000000.0,61876000000.0,1.278115501519757,22956.0,-0.0019322235434007134,
0000882095-23-000025,Company_7212,Financial,A,1,3.43,4229000000.0,,14287000000.0,5810000000.0,,1633000000.0,21209000000.0,-6000000.0,3370000000.0,,4037000000.0,15138000000.0,62337000000.0,2106000000.0,2.459036144578313,1.4010437310080592,-9.625102266711584e-05,
0000882095-23-000031,Company_7213,Healthcare,AA+,1,4.72,4790000000.0,,15980000000.0,5852000000.0,,1663000000.0,23189000000.0,2180000000.0,5993000000.0,,1793000000.0,22242000000.0,15980000000.0,141000000.0,2.7306903622693097,1.042577106375326,0.13642052565707133,
0000882095-24-000007,Company_7214,Energy,B,0,0.46,4660000000.0,,2374000000.0,5130000000.0,,1787000000.0,23189000000.0,-52000000.0,7605000000.0,,1798000000.0,62000000.0,2374000000.0,5130000000.0,0.46276803118908383,374.01612903225805,-0.02190395956192081,
0000882095-24-000013,Company_7215,Consumer,BBB,1,2.15,4669000000.0,,14041000000.0,13015000000.0,,1853000000.0,21527000000.0,-4170000000.0,-4322000000.0,,3667000000.0,17455000000.0,2400000000.0,-175000000.0,1.0788321167883212,1.233285591521054,-1.7375,
0000882095-24-000022,Company_7216,Industrial,BB,0,1.26,4663000000.0,,2856000000.0,10781000000.0,,2026000000.0,21540000000.0,1614000000.0,2644000000.0,,1810000000.0,1000000.0,2400000000.0,10781000000.0,0.26491049067804473,21540.0,0.6725,
0000882095-24-000028,Company_7217,Utilities,A,1,3.01,4587000000.0,,14779000000.0,11725000000.0,,1869000000.0,21437000000.0,1253000000.0,-790000000.0,,1812000000.0,100000000.0,5494000000.0,1396000000.0,1.2604690831556504,214.37,0.22806698216235893,
0000882184-22-000024,Company_7218,Technology,BB,0,1.0,,13800000.0,,8900000.0,,,,1141600000.0,,618700000.0,,16013400000.0,-129700000.0,-167300000.0,,,-8.801850424055512,1.845159204784225
0000882184-22-000115,Company_7219,Financial,BB,0,1.0,,25200000.0,,2618900000.0,,,,2577900000.0,,2046700000.0,,3288700000.0,616700000.0,2618900000.0,,,4.180152424193287,1.2595397469096594
0000882184-22-000152,Company_7220,Healthcare,BB,0,1.34,,1207200000.0,,12100000.0,,,,1647800000.0,,5613100000.0,,18062500000.0,18300000.0,12100000.0,,,90.04371584699453,0.2935632716324313
0000882184-22-000184,Company_7221,Energy,BB,0,1.0,,494800000.0,,365400000.0,,,,38100000.0,,510200000.0,,19785600000.0,20300000.0,365400000.0,,,1.8768472906403941,0.07467659741277931
0000882184-23-000015,Company_7222,Consumer,BB,0,1.0,,7400000.0,,2816800000.0,,,,9600000.0,,1996300000.0,,3352000000.0,140400000.0,2816800000.0,,,0.06837606837606838,0.004808896458448129
0000882184-23-000084,Company_7223,Industrial,AA+,1,4.58,,12600000.0,,-144200000.0,,,,17000000.0,,224100000.0,,21121800000.0,56000000.0,-144200000.0,,,0.30357142857142855,0.07585899152164212
0000882184-23-000093,Company_7224,Utilities,BB,0,1.04,,0.0,,2766000000.0,,,,1335100000.0,,667100000.0,,32323100000.0,2883500000.0,2766000000.0,,,0.46301369863013697,2.0013491230700047
0000882184-23-000115,Company_7225,Technology,AA+,1,4.44,,0.0,,-142700000.0,,,,4745700000.0,,7612600000.0,,32582400000.0,58500000.0,-142700000.0,,,81.12307692307692,0.6234006778236082
0000882184-24-000014,Company_7226,Financial,BB,0,1.0,,15800000.0,,3227400000.0,,,,947400000.0,,7726000000.0,,23153400000.0,3100700000.0,9778100000.0,,,0.3055439094398039,0.12262490292518768
0000882184-24-000027,Company_7227,Healthcare,BB,0,1.0,,117000000.0,,2777400000.0,,,,11600000.0,,2710100000.0,,25510200000.0,2630100000.0,2777400000.0,,,0.004410478689023231,0.004280284860337257
